Date,m50,m50_index,POP_ESTIMATE_2018,Urban_Influence_Code_2013,Mar Temp AVG / F,Apr Temp AVG / F,Total_age0to17,Total_age18to64,Total_age65plus,Percent of adults with less than a high school diploma 2014-18,Employed_2018,Unemployment_rate_2018,Median_Household_Income_2018,Med_HH_Income_Percent_of_State_Total_2018,Density per square mile of land area - Population,Density per square mile of land area - Housing units,Active Physicians per 100000 Population 2018 (AAMC),All Specialties (AAMC),ICU Beds,transit_scores - population weighted averages aggregated from town/city level to county,Premature Death,% Adults with Obesity,Average Daily PM2.5,% Severe Housing Problems,Cardiovascular Deaths Per 100K,stay at home_bool,>50 gatherings_bool,>500 gatherings_bool,public_schools_bool,dine_in_bool,Percent_White,Percent_Black,Percent_NativeAmerican,Percent_Asian,Percent_NativeHawaiianPI,Percent_TwoPlusRaces,Percent_Hispanic,Age_0_14,Age_15_24,Age_25_44,Age_45_64,Age_65plus,C_Female,C_Male,Subgroup_Case_Rate_Black,Subgroup_Case_Rate_White,Subgroup_Case_Rate_Hispanic,Subgroup_Case_Rate_AsianNA_NH_PI_TwoPlus,T_negative,T_positive,T_total,cases,deaths,Day_of_Week
2020-04-13,1.296,17.0,426718.0,2.0,68.0,73.5,60616.0,209593.0,156509.0,7.2,181707.0,3.4,61652.0,111.2,682.6,410.9,265.2,1131.619876,118.0,3673429609.0,7266.0,21.0,7.8,17.0,281.2,True,True,True,True,True,91.52695691299641,4.77622223576226,0.31918034861430733,1.781973106360641,0.06186755655960142,1.5337998397067854,9.338251491617415,63.0,123.0,522.0,751.0,986.0,120.0,97.0,0.049065305922182424,0.04429514392081155,0.07277655089339491,0.10142630744849446,2210.0,233.0,2446.0,230.0,14.0,0
2020-04-13,4.025,33.0,179349.0,2.0,59.0,65.2,39352.0,111352.0,28645.0,8.4,77976.0,3.3,69541.0,125.5,149.6,64.0,265.2,475.6183079,16.0,6516154.0,7193.0,30.0,10.1,13.0,441.1,True,True,True,True,True,87.04648478664502,6.461145587653124,0.8776184980122553,2.1522283369296735,0.17005949294392497,3.2924632978159902,5.701174804431583,179.0,159.0,554.0,483.0,256.0,35.0,77.0,0.1380738695201933,0.048040892407617365,0.0293398533007335,0.0,1517.0,112.0,1631.0,113.0,4.0,0
2020-04-13,4.397,38.0,74163.0,3.0,65.1,70.9,15875.0,41084.0,17204.0,19.1,25794.0,4.8,39578.0,71.4,102.2,51.3,265.2,196.673974,10.0,731256077.0,12710.0,39.0,8.0,19.0,433.7,True,True,True,True,True,80.36082682739372,16.377438884619014,0.7186872159971953,0.6661003465339859,0.13618650809702953,1.7407602173590604,10.218033251082076,58.0,76.0,235.0,278.0,194.0,23.0,20.0,0.12349744771941379,0.04698144233027954,0.0,0.0,800.0,43.0,846.0,42.0,1.0,0
2020-04-13,1.969,21.0,708009.0,2.0,67.9,73.7,156487.0,408380.0,143142.0,15.2,286603.0,4.1,51354.0,92.6,334.9,156.4,265.2,1877.579705,145.0,1972592689.0,8156.0,37.0,8.3,17.0,426.4,True,True,True,True,True,78.91651094830715,16.123241371225507,0.6673643979101961,1.9402295733528812,0.11016809108358792,2.2424856181206736,23.61961500489401,182.0,320.0,1248.0,1376.0,1087.0,144.0,118.0,0.03766841284580479,0.026667334841499385,0.04006482129295756,0.07403399869016772,3933.0,263.0,4215.0,270.0,9.0,0
2020-04-13,0.556,8.0,975280.0,1.0,68.1,73.9,157672.0,575967.0,241641.0,8.9,476541.0,3.3,52226.0,94.2,3347.5,1839.4,265.2,2586.359686,279.0,4655026654.0,8091.0,25.0,6.8,18.0,353.2,True,True,True,True,True,82.61258305307194,11.052518251168895,0.38747846772209005,3.5917890246903452,0.11668443934049709,2.238946764006234,10.006562218029694,271.0,597.0,2605.0,3142.0,2373.0,211.0,222.0,0.05009601736661936,0.03835155342408627,0.03791294368390852,0.03398993250570545,8482.0,470.0,9005.0,479.0,13.0,0
2020-04-13,1.371,14.0,539630.0,1.0,67.0,72.6,109651.0,307874.0,122105.0,11.0,223077.0,3.8,53788.0,97.0,622.2,306.5,265.2,1431.052905,166.0,1876119014.0,8714.0,32.0,8.6,15.0,395.7,True,True,True,True,True,87.93061912792098,6.466097140633396,0.4777347441765654,2.702407204936716,0.10414543298185794,2.318996349350481,15.790819635676298,148.0,245.0,1018.0,1299.0,874.0,80.0,79.0,0.04012266070558564,0.02149631190727081,0.04928883255879454,0.09260177927704469,3399.0,166.0,3588.0,169.0,3.0,0
2020-04-13,0.96,11.0,1485941.0,1.0,71.5,75.8,283456.0,847219.0,355266.0,11.8,704955.0,3.6,61735.0,111.4,670.2,337.4,265.2,3940.589265,401.0,3799002787.0,6931.0,21.0,5.9,22.0,330.5,True,True,True,True,True,74.84092571643154,19.70212814640689,0.5864970412687986,2.930870068192479,0.10922371749618592,1.8303553102041064,22.9194833442243,318.0,732.0,3090.0,3626.0,3154.0,813.0,812.0,0.059433942929751814,0.054132212083172974,0.057550576973896705,0.14798919678863443,9077.0,1691.0,10962.0,1702.0,92.0,0
2020-04-13,6.147,26.0,14288.0,2.0,60.8,67.5,2431.0,8495.0,3362.0,17.9,5373.0,3.7,46332.0,83.6,24.7,11.1,265.2,37.89056188,0.0,0.0,9864.0,34.0,10.0,15.0,463.7,True,True,True,True,True,63.08090705487122,34.308510638297875,0.4129339305711086,0.6368980963045913,0.03499440089585666,1.5257558790593504,3.856382978723404,4.0,1.0,23.0,29.0,13.0,5.0,6.0,0.10199918400652795,0.04438033950959725,0.18148820326678766,0.2680965147453083,59.0,12.0,71.0,12.0,1.0,0
2020-04-13,0.332,4.0,1380645.0,1.0,67.5,72.7,305917.0,909908.0,164820.0,11.5,726303.0,3.2,58037.0,104.7,1268.5,540.0,265.2,3661.3532200000004,388.0,4340752645.0,6256.0,25.0,6.9,21.0,408.2,True,True,True,True,True,68.11099160175135,22.701201250140333,0.5672710943073709,5.7044352458452385,0.20077572438968744,2.7153250835660145,32.330106580619926,672.0,1024.0,4349.0,3887.0,1933.0,449.0,505.0,0.03605351234593505,0.04498224636872043,0.043238253981055824,0.19865826836209413,10819.0,1017.0,11869.0,1023.0,12.0,0
2020-04-13,1.286,12.0,356495.0,1.0,66.8,72.1,68268.0,193118.0,95109.0,10.7,149818.0,3.5,52447.0,94.6,316.6,154.5,265.2,945.394447,158.0,1632864003.0,7814.0,30.0,8.2,16.0,385.5,True,True,True,True,True,83.54507075835565,11.329471661594132,0.6073016451843645,2.2614622925987744,0.18597736293636657,2.070716279330706,16.047349892705366,142.0,208.0,797.0,958.0,822.0,76.0,72.0,0.034662903265740674,0.02283151017009475,0.06817228359669976,0.2353327495621716,2756.0,155.0,2930.0,162.0,4.0,0
2020-04-13,1.161,13.0,754610.0,2.0,70.2,74.8,132623.0,406093.0,215894.0,12.0,331050.0,3.4,56343.0,101.6,788.7,473.0,265.2,2001.1615969999998,141.0,2281206496.0,7344.0,26.0,7.6,18.0,299.7,True,True,True,True,True,86.79331045175654,9.078994447462927,0.5025112309669896,1.7586567895999259,0.1127734856415897,1.7537535945720308,21.896476325519142,155.0,395.0,1708.0,2055.0,1526.0,299.0,288.0,0.04524820831691261,0.03756006174507712,0.038127976856923255,0.048157185052009756,5186.0,632.0,5843.0,641.0,18.0,0
2020-04-13,1.49,25.0,292502.0,2.0,60.8,67.1,54472.0,198875.0,39155.0,6.4,149478.0,3.3,51046.0,92.1,413.1,186.2,265.2,775.6904488,60.0,4651646259.0,6314.0,31.0,10.5,22.0,384.7,True,True,True,True,True,61.871029941675616,31.66781765594765,0.34221988225721534,3.7579230227485625,0.06905935685909839,2.29195014051186,6.580125947856767,86.0,265.0,685.0,631.0,285.0,80.0,64.0,0.03778514288181887,0.033153933714235195,0.041564919208188285,0.026456426265939997,1796.0,150.0,1953.0,149.0,0.0,0
2020-04-13,4.062,31.0,40770.0,6.0,63.7,69.2,7956.0,22711.0,10103.0,15.7,16277.0,3.8,39037.0,70.4,36.5,18.0,265.2,108.1185756,0.0,0.0,10525.0,32.0,8.2,15.0,478.8,True,True,True,True,True,87.11797890605838,9.381898454746135,0.7309296051017905,0.7480990924699534,0.09075300466028943,1.9303409369634534,8.58719646799117,15.0,30.0,87.0,87.0,70.0,5.0,3.0,0.052287581699346414,0.011261895376991947,0.0,0.0,281.0,8.0,289.0,7.0,0.0,0
2020-04-13,4.393,25.0,18529.0,6.0,60.6,67.4,3492.0,11239.0,3798.0,19.3,7062.0,3.9,38249.0,69.0,27.6,12.2,265.2,49.13733351,0.0,0.0,9616.0,35.0,9.7,20.0,528.1,True,True,True,True,True,59.47433752496087,37.78401424793567,0.7069998380916401,0.4911220249338874,0.02698472664471909,1.5165416374332128,5.61282314210157,24.0,8.0,30.0,28.0,29.0,8.0,5.0,0.057134695043565206,0.045372050816696916,0.09615384615384616,0.0,105.0,14.0,119.0,14.0,0.0,0
2020-04-13,1.848,23.0,394855.0,2.0,67.8,73.4,72121.0,214561.0,108173.0,10.8,171752.0,3.4,59587.0,107.5,434.5,232.4,265.2,1047.121907,90.0,4019965649.0,7935.0,27.0,8.1,17.0,326.2,True,True,True,True,True,86.1582099758139,9.143862937027517,0.5060085347785896,2.267667878081827,0.09345202669334313,1.8307986476048168,16.734244216231275,61.0,119.0,481.0,618.0,468.0,132.0,113.0,0.08863038360337903,0.04409171075837742,0.01816090562382711,0.08086253369272238,1495.0,250.0,1748.0,252.0,15.0,0
2020-04-13,0.11199999999999999,1.0,367990.0,1.0,67.8,73.2,89835.0,229550.0,48605.0,13.2,171463.0,3.6,50473.0,91.1,202.4,96.6,265.2,975.8782102,66.0,3848649548.0,6628.0,30.0,8.1,23.0,431.5,True,True,True,True,True,79.37688524144679,13.85336558058643,0.8149677980379901,2.898720073915052,0.25707220304899586,2.7989891029647542,55.28546971385092,98.0,226.0,1043.0,913.0,467.0,156.0,169.0,0.04511661664606995,0.056830047346961135,0.07815380078153801,0.4656390494540783,2355.0,333.0,2754.0,333.0,5.0,0
2020-04-13,1.965,24.0,160912.0,2.0,70.7,75.4,26388.0,84834.0,49690.0,9.5,71563.0,3.5,61592.0,111.1,269.2,143.8,265.2,426.7249506,74.0,537041729.0,7076.0,19.0,7.1,18.0,317.4,True,True,True,True,True,90.14057372974048,5.747862185542408,0.9340509098140598,1.475340558814756,0.17773689967187034,1.5244357164164264,13.941160385800936,29.0,63.0,260.0,431.0,393.0,51.0,68.0,0.010811979673478214,0.06204885313036464,0.04457718539651406,0.10580411124546554,1041.0,124.0,1176.0,129.0,3.0,0
2020-04-13,0.055999999999999994,1.0,75027.0,3.0,73.3,77.0,11361.0,46400.0,17266.0,8.7,44120.0,2.6,67094.0,121.0,74.3,53.7,265.2,198.9652286,14.0,1811384368.0,7596.0,22.0,8.0,26.0,361.8,True,True,True,True,True,89.28385781118797,6.862862702760339,0.5171471603556053,1.4261532514961281,0.10262971996747837,1.8073493542324766,24.94835192663974,14.0,49.0,225.0,307.0,186.0,28.0,29.0,0.05826374053214216,0.04627763595921597,0.037397157816005985,0.0,602.0,63.0,782.0,64.0,3.0,0
2020-04-13,1.965,14.0,85832.0,1.0,62.0,68.3,16943.0,49847.0,19042.0,8.6,38629.0,3.2,66898.0,120.7,113.0,54.0,265.2,227.6191705,0.0,76218216.0,9369.0,28.0,8.9,14.0,424.1,True,True,True,True,True,90.60257246714512,6.045530804362009,0.4998135893373101,1.0240935781526703,0.08388479821045763,1.7441047627924318,4.478516171124988,22.0,67.0,229.0,241.0,154.0,21.0,13.0,0.09635767970707265,0.019288635136177765,0.0,0.03475842891901286,678.0,34.0,713.0,34.0,0.0,0
2020-04-13,1.5330000000000001,22.0,207269.0,2.0,59.3,65.4,46083.0,127997.0,33189.0,8.2,93435.0,2.9,62779.0,113.3,194.4,99.3,265.2,549.6597754,57.0,1626037274.0,8034.0,27.0,10.1,15.0,403.9,True,True,True,True,True,81.12259913445811,10.343563195653957,0.7261095484611785,3.255672580077098,0.23013571735281207,4.3219198239968355,9.694165552977049,84.0,88.0,405.0,420.0,317.0,54.0,44.0,0.04197956994262792,0.04579462597090555,0.03483800328472603,0.028267752148349166,1201.0,102.0,1316.0,102.0,1.0,0
2020-04-13,3.359,51.0,41537.0,3.0,68.6,73.9,8844.0,24475.0,8218.0,25.0,17037.0,3.7,42258.0,76.2,52.0,24.1,265.2,110.15259440000001,8.0,309126649.0,10183.0,33.0,7.1,17.0,484,True,True,True,True,True,86.79249825456822,9.049762862026627,1.5576473987047692,1.0231841490719118,0.142042034812336,1.4348653008161398,25.4544141367937,14.0,22.0,51.0,70.0,44.0,3.0,1.0,0.0,0.011095392638206985,0.0,0.0,196.0,5.0,202.0,5.0,0.0,0
2020-04-13,2.173,24.0,359977.0,2.0,65.3,70.4,66922.0,188877.0,104178.0,12.7,129921.0,4.3,44517.0,80.3,209.1,103.5,265.2,954.6284151000001,110.0,2523124694.0,10928.0,30.0,8.5,15.0,476.2,True,True,True,True,True,82.13913666706483,13.47308300252516,0.5205888153965392,1.800392802873517,0.08750559063495723,1.979293121504985,13.637815749339541,64.0,166.0,543.0,720.0,614.0,53.0,40.0,0.0288659793814433,0.023674082291110045,0.034628154726743125,0.05064893953782843,1816.0,96.0,2109.0,101.0,3.0,0
2020-04-14,0.08199999999999999,1.0,11736.0,6.0,62.2,67.7,1888.0,7034.0,2814.0,19.7,4673.0,3.5,40297.0,72.7,21.6,16.2,265.2,31.12287474,0.0,0.0,8765.0,36.0,9.1,16.0,464.5,True,True,True,True,True,84.0576005453306,12.397750511247443,0.9969325153374233,0.48568507157464214,0.07668711656441718,1.985344239945467,5.598159509202454,4.0,6.0,9.0,22.0,17.0,1.0,0.0,0.0,0.01013684744044602,0.0,0.0,56.0,2.0,58.0,2.0,0.0,1
2020-04-14,5.1080000000000005,32.0,45894.0,2.0,60.6,67.0,10097.0,27600.0,8197.0,20.7,17654.0,4.6,42259.0,76.2,89.8,37.8,265.2,121.7069882,0.0,90044263.0,9926.0,43.0,10.6,15.0,430.8,True,True,True,True,True,41.65032466117575,55.76981740532532,0.583954329541988,0.7299429119274851,0.1350939120582211,1.1308667799712382,10.50899899769033,13.0,23.0,80.0,76.0,33.0,24.0,12.0,0.039070130884938464,0.01569448077426105,0.0,0.0,189.0,37.0,226.0,37.0,0.0,1
2020-04-14,3.423,19.0,18256.0,2.0,62.6,68.3,3703.0,10812.0,3741.0,14.1,6611.0,3.8,42186.0,76.1,48.4,20.9,265.2,48.41336071,0.0,0.0,8968.0,38.0,8.2,13.0,389.6,True,True,True,True,True,91.20289219982472,5.6036371603856265,0.6847063978965819,0.5806310254163015,0.12050832602979841,1.8076248904469763,6.102103418054338,5.0,17.0,43.0,39.0,31.0,2.0,3.0,0.0,0.018018018018018018,0.0,0.0,130.0,5.0,135.0,6.0,0.0,1
2020-04-14,3.6689999999999996,29.0,13724.0,4.0,69.3,74.3,2080.0,7900.0,3744.0,24.4,4998.0,4.0,38680.0,69.8,16.0,8.7,265.2,36.39488181,0.0,0.0,9578.0,36.0,7.1,16.0,318.5,True,True,True,True,True,78.83270183619936,13.829787234042554,5.187991839113961,0.7067910230253571,0.10201107548819587,1.3407169921305742,21.145438647624598,1.0,1.0,10.0,10.0,10.0,2.0,3.0,0.10537407797681769,0.018485996857380532,0.0,0.0,27.0,5.0,32.0,5.0,1.0,1
2020-04-14,0.581,7.0,16164.0,2.0,62.4,67.2,2500.0,10177.0,3487.0,15.1,5852.0,4.4,45426.0,81.9,28.1,16.2,265.2,42.86555447,0.0,0.0,9692.0,33.0,9.1,16.0,483.3,True,True,True,True,True,79.81935164563227,17.04404850284583,0.661964860183123,0.4763672358327147,0.024746349913387776,1.973521405592675,4.621380846325167,6.0,5.0,29.0,32.0,24.0,1.0,0.0,0.0,0.0077507363199503946,0.0,0.0,95.0,1.0,96.0,1.0,0.0,1
2020-04-14,15.664000000000001,67.0,14310.0,6.0,60.0,66.8,2707.0,9028.0,2575.0,23.9,4114.0,4.2,36299.0,65.5,28.8,11.2,265.2,37.94890401,0.0,0.0,9931.0,41.0,9.2,13.0,520.2,True,True,True,True,True,62.94898672257163,32.84416491963662,1.055206149545772,0.8176100628930818,0.02795248078266946,2.3060796645702304,9.797344514325648,2.0,11.0,21.0,22.0,20.0,2.0,0.0,0.0,0.022202486678507993,0.0,0.0,73.0,2.0,76.0,2.0,0.0,1
2020-04-14,2.255,32.0,105424.0,2.0,68.0,74.0,17970.0,50232.0,37222.0,15.3,34716.0,4.8,39994.0,72.1,97.2,54.5,265.2,279.5754896,38.0,276304145.0,9562.0,31.0,7.5,15.0,395,True,True,True,True,True,85.44069661557141,10.494764000607072,0.663036879647898,1.5594172105023525,0.09580361208074063,1.7462816815905298,20.810251935043254,13.0,30.0,136.0,155.0,158.0,29.0,32.0,0.14461315979754158,0.031085206772134333,0.10027804366652991,0.3500583430571762,428.0,62.0,494.0,62.0,5.0,1
2020-04-14,1.712,19.0,190865.0,1.0,66.2,71.6,34957.0,103496.0,52412.0,12.6,67280.0,4.5,45884.0,82.8,365.6,178.8,265.2,506.1577613,44.0,1900878046.0,8734.0,32.0,8.3,15.0,437.1,True,True,True,True,True,89.80326408718204,5.978571241453383,0.4862075288816703,1.4444764624210829,0.08697246745081602,2.200508212611008,14.182275430277947,33.0,83.0,330.0,390.0,279.0,33.0,34.0,0.026290421523091752,0.022753394047945484,0.029554102478850347,0.037262451869333,1045.0,71.0,1116.0,71.0,2.0,1
2020-04-14,0.8079999999999999,9.0,1436888.0,1.0,68.0,73.6,323986.0,907587.0,205315.0,11.6,710804.0,3.4,58361.0,105.3,1204.9,525.5,265.2,3810.5048770000003,432.0,3303892778.0,6872.0,24.0,7.1,19.0,403.6,True,True,True,True,True,74.2805980702741,17.84418827354672,0.5249539282115238,4.429433609300099,0.13076871683805558,2.7900574018295092,29.23776940165135,626.0,1165.0,4496.0,4030.0,2317.0,389.0,392.0,0.04953178809755033,0.036071351944901714,0.053080830441261176,0.14934869828028066,11792.0,819.0,12642.0,819.0,18.0,1
2020-04-14,12.982999999999999,67.0,19477.0,6.0,59.7,65.9,3938.0,11668.0,3871.0,22.6,6706.0,4.0,38040.0,68.6,41.6,18.0,265.2,51.65134895,0.0,0.0,9908.0,33.0,10.1,14.0,564.9,True,True,True,True,True,88.9921445807876,6.74641885300611,1.042254967397443,0.6674539200082148,0.17969913230990398,2.3720285464907325,2.967602813574986,7.0,8.0,25.0,35.0,23.0,1.0,2.0,0.0,0.01730802515432989,0.0,0.12048192771084339,90.0,4.0,99.0,4.0,0.0,1
2020-04-14,2.352,32.0,157413.0,2.0,67.9,73.0,25219.0,80175.0,52019.0,11.3,62318.0,4.3,58228.0,105.0,274.5,151.8,265.2,417.4458999,40.0,0.0,6883.0,26.0,7.0,16.0,326.4,True,True,True,True,True,86.91277086390578,9.482063107875462,0.4370668242140103,1.5780145223075601,0.050186452198992454,1.539898229498199,12.681925889221349,31.0,70.0,230.0,388.0,441.0,28.0,41.0,0.026798874447273215,0.0372774318042277,0.020037068576867205,0.2290748898678414,1032.0,77.0,1161.0,77.0,1.0,1
2020-04-14,1.524,19.0,112067.0,2.0,65.6,71.5,18884.0,58755.0,34428.0,8.0,45173.0,4.0,58975.0,106.4,197.1,100.1,265.2,297.1921612,18.0,0.0,7550.0,26.0,7.5,17.0,390.5,True,True,True,True,True,83.94978004229613,10.739111424415752,0.39976085734426725,2.603799512791455,0.0910169809132037,2.2165311822391964,10.542800289112762,16.0,37.0,194.0,240.0,242.0,22.0,20.0,0.033236393851267136,0.03188775510204082,0.0761743546339399,0.08400537634408602,683.0,45.0,730.0,45.0,2.0,1
2020-04-14,3.138,36.0,41556.0,3.0,70.5,74.7,10964.0,24880.0,5712.0,34.3,14652.0,6.1,44391.0,80.1,34.0,12.6,265.2,110.20298079999999,3.0,0.0,8548.0,35.0,7.3,21.0,455.9,True,True,True,True,True,83.62931947251901,12.056020791221485,2.033400712291847,0.9769948984502839,0.19973048416594474,1.1045336413514293,54.30262777938204,11.0,14.0,85.0,65.0,49.0,11.0,12.0,0.07984031936127745,0.031651943717089175,0.026588673225206066,0.0,201.0,23.0,224.0,23.0,0.0,1
2020-04-14,3.1710000000000003,40.0,315534.0,2.0,59.7,65.9,65784.0,196602.0,53148.0,9.2,140151.0,3.5,50644.0,91.4,453.4,208.2,265.2,836.7693556,120.0,305814779.0,9783.0,29.0,9.9,13.0,476.2,True,True,True,True,True,68.91998960492371,23.207958571817937,0.8994276369582993,3.4075567133811253,0.1796953735572078,3.3853720993617173,5.819658103405655,306.0,439.0,1272.0,1157.0,648.0,116.0,110.0,0.07783801499405973,0.03678735986315102,0.016337199803953602,0.024155561818108618,3568.0,246.0,3830.0,247.0,4.0,1
2020-04-14,0.647,8.0,184998.0,2.0,69.1,74.4,22067.0,88537.0,74394.0,9.7,68108.0,4.0,52724.0,95.1,235.2,147.9,265.2,490.59897589999997,51.0,0.0,8115.0,28.0,7.7,16.0,311.2,True,True,True,True,True,90.45124812160131,6.000064865566114,0.4010854171396448,1.4189342587487432,0.06108174142423162,1.6675855955199517,7.41197202131915,23.0,61.0,248.0,366.0,455.0,70.0,49.0,0.13513513513513514,0.050199303185862916,0.014585764294049007,0.03046458492003046,1025.0,122.0,1155.0,123.0,5.0,1
2020-04-14,1.4869999999999999,13.0,16700.0,7.0,62.7,68.4,3035.0,9716.0,3949.0,20.7,5529.0,4.2,37148.0,67.0,23.3,13.2,265.2,44.28698093,0.0,0.0,10796.0,34.0,8.1,14.0,460.1,True,True,True,True,True,87.39520958083831,9.832335329341317,0.5808383233532933,0.41317365269461076,0.017964071856287425,1.7604790419161676,4.017964071856287,7.0,11.0,37.0,30.0,33.0,1.0,1.0,0.12180267965895249,0.0,0.0,0.0,116.0,2.0,119.0,2.0,0.0,1
2020-04-14,3.989,49.0,70503.0,3.0,61.2,67.4,15312.0,41877.0,13314.0,13.3,28434.0,3.7,46195.0,83.3,84.7,35.9,265.2,186.967965,27.0,0.0,10346.0,36.0,8.8,16.0,465.9,True,True,True,True,True,77.79952626129385,18.457370608342906,0.5786987787753712,1.0552742436492064,0.08510276158461343,2.024027346354056,6.3642681871693405,41.0,34.0,132.0,154.0,95.0,14.0,13.0,0.02305386920771536,0.03828553718254909,0.08914642299977714,0.037893141341417205,424.0,28.0,459.0,28.0,0.0,1
2020-04-14,1.554,20.0,378488.0,2.0,71.4,75.2,64794.0,191759.0,121935.0,13.6,171255.0,3.4,70649.0,127.4,160.9,98.7,265.2,1003.718014,73.0,2242617896.0,5205.0,21.0,7.7,20.0,254.3,True,True,True,True,True,89.29186658493796,7.4115956120141195,0.478218596098159,1.5540783327344592,0.09722897423432182,1.1670118999809769,28.202479338842974,80.0,223.0,944.0,1145.0,1191.0,158.0,161.0,0.035648082133181234,0.06568844149734139,0.08244100315711568,0.19235393123346958,3191.0,379.0,3585.0,380.0,5.0,1
2020-04-14,2.173,19.0,216072.0,1.0,63.9,70.1,50209.0,131759.0,34104.0,8.9,102789.0,3.3,62835.0,113.4,315.8,124.9,265.2,573.0045834,28.0,33014736.0,7659.0,32.0,8.6,14.0,411.6,True,True,True,True,True,80.6041504683624,12.321355844348181,0.5646266059461661,3.1702395497797036,0.15920619052908289,3.18042134103447,10.336832167055427,78.0,156.0,718.0,811.0,444.0,98.0,67.0,0.11268452090297863,0.05110155429109512,0.06268188941123796,0.09812900693444981,2047.0,167.0,2216.0,168.0,9.0,1
2020-04-14,0.831,9.0,147929.0,2.0,65.1,69.9,22036.0,72188.0,53705.0,11.9,45314.0,5.2,41556.0,75.0,242.8,134.1,265.2,392.2951378,40.0,711860743.0,11763.0,29.0,8.1,15.0,563,True,True,True,True,True,93.0047522798099,3.147455874101765,0.4326399826944007,1.6818879327244827,0.03853199845872006,1.6947319322107228,5.948123762075049,37.0,64.0,262.0,331.0,342.0,37.0,36.0,0.0,0.029073781990245746,0.04545971133083305,0.017568517217146872,960.0,73.0,1040.0,75.0,7.0,1
2020-04-14,8.238,51.0,48305.0,6.0,60.5,66.9,8961.0,29920.0,9424.0,19.3,16846.0,4.0,39545.0,71.3,54.2,22.9,265.2,128.1007553,7.0,0.0,10331.0,37.0,10.5,13.0,522.3,True,True,True,True,True,69.1957354311148,26.854362902391056,0.8756857468170997,0.7556153607287031,0.2939654280095228,2.024635130938826,5.011903529655315,6.0,19.0,71.0,71.0,42.0,5.0,0.0,0.023126734505087884,0.005983545250560957,0.0,0.0,203.0,6.0,209.0,6.0,0.0,1
2020-04-14,0.885,6.0,14587.0,6.0,61.2,66.9,2924.0,9032.0,2631.0,21.9,4873.0,4.1,38323.0,69.1,25.8,10.6,265.2,38.68348448,0.0,0.0,10649.0,36.0,9.7,12.0,488.7,True,True,True,True,True,82.15534379927333,13.210392815520668,1.329951326523617,0.8020840474395009,0.13710838417769244,2.3651196270651953,5.744841297045315,3.0,7.0,19.0,16.0,18.0,3.0,2.0,0.2075765438505449,0.008344459279038718,0.0,0.0,58.0,5.0,63.0,5.0,0.0,1
2020-04-14,0.455,5.0,1951260.0,1.0,72.5,76.2,412789.0,1214158.0,324313.0,11.2,1001293.0,3.4,57200.0,103.2,1444.9,669.9,265.2,5174.575713,587.0,4941992962.0,6339.0,25.0,6.6,25.0,413.8,True,True,True,True,True,63.220431926037534,30.092453081598556,0.40537908838391606,3.887283088875906,0.12238246056394331,2.2720703545401433,30.42818486516405,511.0,1716.0,9500.0,9920.0,5335.0,1459.0,1652.0,0.14714347510652576,0.1214336958239941,0.16404680218212564,0.24294352521018062,23687.0,3243.0,27021.0,3261.0,81.0,1
2020-04-14,1.4269999999999998,18.0,596849.0,2.0,67.2,72.8,108913.0,346591.0,141345.0,8.0,266812.0,3.5,57612.0,103.9,535.0,265.7,265.2,1582.792831,159.0,2107186548.0,8820.0,30.0,7.3,15.0,428.7,True,True,True,True,True,83.24433818268943,10.72566092931378,0.46209342731578673,2.640366323810545,0.13370215917258804,2.7938389776978765,10.716445868217924,102.0,184.0,846.0,1147.0,875.0,76.0,74.0,0.039052736815796046,0.020730894870210508,0.03595941276715498,0.025006946373992776,2792.0,156.0,3155.0,163.0,6.0,1
2020-04-14,5.894,51.0,27732.0,4.0,63.0,69.1,5436.0,17361.0,4935.0,21.7,10933.0,3.3,45075.0,81.3,97.0,37.5,265.2,73.54290749,0.0,0.0,10390.0,37.0,8.1,15.0,459.2,True,True,True,True,True,76.74167027260927,20.052646761863553,0.49762007788836,0.6021924130967835,0.05408913890090869,2.0517813356411363,4.269436030578393,8.0,25.0,65.0,85.0,127.0,25.0,5.0,0.03596475454055026,0.11277135607555681,0.0,0.0,266.0,30.0,312.0,31.0,1.0,1
2020-04-14,2.952,37.0,185287.0,2.0,61.8,67.2,39761.0,113848.0,31678.0,9.7,85703.0,4.0,51777.0,93.4,222.6,131.4,265.2,491.36537930000003,77.0,2048433996.0,9721.0,29.0,9.8,17.0,481.9,True,True,True,True,True,81.70243999848883,11.679718490773773,0.8284445212022431,2.279166914030666,0.16083157480017485,3.3493985007043126,6.706352847204607,18.0,45.0,188.0,242.0,131.0,16.0,21.0,0.023104292777598078,0.015853722982613748,0.048285852245292124,0.024465829391616373,586.0,38.0,624.0,38.0,2.0,1
2020-04-14,4.283,30.0,28355.0,1.0,61.6,68.0,6715.0,17625.0,4015.0,15.5,11467.0,3.4,52804.0,95.3,46.3,16.6,265.2,75.19505055,0.0,0.0,10068.0,38.0,8.4,12.0,495,True,True,True,True,True,82.99418092047259,14.008111444189739,0.4408393581378946,0.7088696878857345,0.03174043378592841,1.8162581555281256,2.666196438017986,12.0,24.0,67.0,77.0,57.0,10.0,7.0,0.025176233635448138,0.06374027960735988,0.0,0.1176470588235294,220.0,17.0,237.0,17.0,2.0,1
